J;F;M;A;M;J;J;A;S;O;N;D;Station
0;0;0;0;0;0;0;0;0;197;185;0;Louis Nine Blvd & Intervale Ave
0;0;0;0;0;0;0;0;0;0;179;0;MacDonough St & Malcolm X Blvd
0;0;0;0;0;0;0;0;0;0;231;0;MacDonough St & Marcy Ave
0;0;0;0;0;0;0;0;0;5208;4090;0;MacDougal St & Prince St
0;0;0;0;0;0;0;0;0;32;86;0;MacDougal St & Rockaway Ave
0;0;0;0;0;0;0;0;0;4090;3156;0;MacDougal St & Washington Sq
0;0;0;0;0;0;0;0;0;279;0;0;Macombs Pl & W 152 St
0;0;0;0;0;0;0;0;0;281;274;0;Macombs Rd & Featherbed Ln
0;0;0;0;0;0;0;0;0;365;239;0;Macombs Rd & W 175 St
0;0;0;0;0;0;0;0;0;0;21;0;Macon St & Howard Ave
0;0;0;0;0;0;0;0;0;0;17;0;Macon St & Lewis Ave
0;0;0;0;0;0;0;0;0;2078;1630;0;Macon St & Nostrand Ave
0;0;0;0;0;0;0;0;0;0;38;0;Macon St & Patchen Ave
0;0;0;0;0;0;0;0;0;3167;3133;0;Madison Av & E 51 St
0;0;0;0;0;0;0;0;0;1255;1070;0;Madison Ave & E 120 St
0;0;0;0;0;0;0;0;0;4609;4162;0;Madison Ave & E 26 St
0;0;0;0;0;0;0;0;0;3111;2490;0;Madison Ave & E 82 St
0;0;0;0;0;0;0;0;0;2202;2240;0;Madison Ave & E 99 St
0;0;0;0;0;0;0;0;0;1177;1203;0;Madison St & Clinton St
0;0;0;0;0;0;0;0;0;482;374;0;Madison St & Cypress Ave
0;0;0;0;0;0;0;0;0;548;464;0;Madison St & Evergreen Ave
0;0;0;0;0;0;0;0;0;682;562;0;Madison St & Forest Ave
0;0;0;0;0;0;0;0;0;525;370;0;Madison St & Malcolm X Blvd
0;0;0;0;0;0;0;0;0;2006;1837;0;Madison St & Montgomery St
0;0;0;0;0;0;0;0;0;461;438;0;Madison St & Seneca Ave
0;0;0;0;0;0;0;0;0;681;564;0;Madison St & Woodward Ave
0;0;0;0;0;0;0;0;0;1908;1348;0;Maiden Ln & Pearl St
0;0;0;0;0;0;0;0;0;0;386;0;Main St & Plymouth St
0;0;0;0;0;0;0;0;0;586;481;0;Malcolm X Blvd & DeKalb Ave
0;0;0;0;0;0;0;0;0;827;627;0;Manhattan Av & Leonard St
0;0;0;0;0;0;0;0;0;1139;776;0;Marcus Garvey Blvd & Macon St
0;0;0;0;0;0;0;0;0;1197;946;0;Marcy Ave & Lafayette Ave
0;0;0;0;0;0;0;0;0;282;287;0;Margaret Corbin Plz & Ft Washington Ave
0;0;0;0;0;0;0;0;0;180;141;0;Marion Ave & Mosholu Pkwy
0;0;0;0;0;0;0;0;0;1988;1945;0;Market St & Cherry St
0;0;0;0;0;0;0;0;0;3189;0;0;Market St & Henry St
0;0;0;0;0;0;0;0;0;206;190;0;McDonald Ave & Vanderbilt St
0;0;0;0;0;0;0;0;0;2572;1869;0;McGuinness Blvd & Eagle St
0;0;0;0;0;0;0;0;0;1595;1077;0;McKibbin St & Bogart St
0;0;0;0;0;0;0;0;0;1244;1020;0;McKibbin St & Manhattan Ave
0;0;0;0;0;0;0;0;0;1516;1410;0;Melrose Ave & E 150 St
0;0;0;0;0;0;0;0;0;268;269;0;Melrose Ave & E 154 St
0;0;0;0;0;0;0;0;0;1561;1194;0;Melrose St & Broadway
0;0;0;0;0;0;0;0;0;483;355;0;Menahan St & Central Ave
0;0;0;0;0;0;0;0;0;558;485;0;Menahan St & Onderdonk Ave
0;0;0;0;0;0;0;0;0;357;300;0;Menahan St & Seneca Ave
0;0;0;0;0;0;0;0;0;505;372;0;Menahan St & Wyckoff Ave
0;0;0;0;0;0;0;0;0;3706;3183;0;Mercer St & Bleecker St
0;0;0;0;0;0;0;0;0;4139;3020;0;Mercer St & Spring St
0;0;0;0;0;0;0;0;0;2898;2475;0;Meserole Ave & Manhattan Ave
0;0;0;0;0;0;0;0;0;5691;3595;0;Metropolitan Ave & Bedford Ave
0;0;0;0;0;0;0;0;0;2713;2005;0;Metropolitan Ave & Meeker Ave
0;0;0;0;0;0;0;0;0;404;287;0;Metropolitan Ave & Stewart Ave
0;0;0;0;0;0;0;0;0;266;142;0;Metropolitan Ave & Vandervoort Ave
0;0;0;0;0;0;0;0;0;3659;2921;0;Milton St & Franklin St
0;0;0;0;0;0;0;0;0;378;316;0;Moffat St & Bushwick
0;0;0;0;0;0;0;0;0;2296;2011;0;Monroe St & Bedford Ave
0;0;0;0;0;0;0;0;0;1083;860;0;Monroe St & Classon Ave
0;0;0;0;0;0;0;0;0;394;374;0;Monroe St & Marcus Garvey Blvd
0;0;0;0;0;0;0;0;0;319;376;0;Monroe St & Patchen Ave
0;0;0;0;0;0;0;0;0;1997;1597;0;Monroe St & Tompkins Ave
0;0;0;0;0;0;0;0;0;2502;2136;0;Montague St & Clinton St
0;0;0;0;0;0;0;0;0;373;316;0;Montgomery St & Franklin Ave
0;0;0;0;0;0;0;0;0;2806;2119;0;Montrose Ave & Bushwick Ave
0;0;0;0;0;0;0;0;0;1083;932;0;Morgan Ave & Lombardy St
0;0;0;0;0;0;0;0;0;487;367;0;Morgan Ave & Maspeth Ave
0;0;0;0;0;0;0;0;0;1438;1093;0;Morningside Ave & W 123 St
0;0;0;0;0;0;0;0;0;749;611;0;Morningside Dr & Amsterdam Ave
0;0;0;0;0;0;0;0;0;496;475;0;Morris Ave & E 142 St
0;0;0;0;0;0;0;0;0;317;313;0;Morris Ave & E 153 St
0;0;0;0;0;0;0;0;0;886;808;0;Morris Ave & E 163 St
0;0;0;0;0;0;0;0;0;118;125;0;Morris Ave & E 171 St
0;0;0;0;0;0;0;0;0;170;223;0;Morris Ave & E 184 St
0;0;0;0;0;0;0;0;0;137;137;0;Morris Ave & E Burnside Ave
0;0;0;0;0;0;0;0;0;524;419;0;Morris Ave & McClellan St
0;0;0;0;0;0;0;0;0;3151;2215;0;Morton St & Washington St
0;0;0;0;0;0;0;0;0;3708;3958;0;Morton St & West St
0;0;0;0;0;0;0;0;0;1478;1256;0;Motorgate
0;0;0;0;0;0;0;0;0;5009;3831;0;Mott St & Prince St
0;0;0;0;0;0;0;0;0;173;234;0;Mount Eden Pkwy & Eastburn Ave
0;0;0;0;0;0;0;0;0;1508;984;0;Mt Morris Park W & W 120 St
0;0;0;0;0;0;0;0;0;3435;3402;0;Murray St & Greenwich St
0;0;0;0;0;0;0;0;0;3063;1818;0;Murray St\t& West St
0;0;0;0;0;0;0;0;0;1915;1410;0;Myrtle Ave & Fleet Pl
0;0;0;0;0;0;0;0;0;339;237;0;Myrtle Ave & Grove St
0;0;0;0;0;0;0;0;0;1241;930;0;Myrtle Ave & Lewis Ave
0;0;0;0;0;0;0;0;0;478;289;0;Myrtle Ave & Linden St
0;0;0;0;0;0;0;0;0;1118;974;0;Myrtle Ave & Marcy Ave
0;0;0;0;0;0;0;0;0;1247;949;0;Myrtle Ave & St Edwards St
0;0;0;0;0;0;0;0;0;1754;1173;0;N 11 St & Kent Ave
0;0;0;0;0;0;0;0;0;3403;2672;0;N 12 St & Bedford Ave
0;0;0;0;0;0;0;0;0;1554;1255;0;N 15 St & Wythe Ave
0;0;0;0;0;0;0;0;0;5913;4642;0;N 6 St & Bedford Ave
0;0;0;0;0;0;0;0;0;2050;1568;0;N Moore St & Hudson St
0;0;0;0;0;0;0;0;0;403;369;0;Nagle Ave & Ellwood St
0;0;0;0;0;0;0;0;0;435;337;0;Nagle Ave & Thayer St
0;0;0;0;0;0;0;0;0;1725;1301;0;Nassau Ave & Newell St
0;0;0;0;0;0;0;0;0;2325;1898;0;Nassau Ave & Russell St
0;0;0;0;0;0;0;0;0;1292;900;0;Nassau St & Navy St
0;0;0;0;0;0;0;0;0;1259;676;0;Nassau St\t& Duffield St
0;0;0;0;0;0;0;0;0;284;285;0;Nelson Ave & 167 St
0;0;0;0;0;0;0;0;0;1155;696;0;Nelson Ave & W 172 St
0;0;0;0;0;0;0;0;0;2484;1808;0;Nevins St & Schermerhorn St
0;0;0;0;0;0;0;0;0;0;302;0;New York Ave & St Marks Ave
0;0;0;0;0;0;0;0;0;416;331;0;Newton Rd & 44 St
0;0;0;0;0;0;0;0;0;1192;1005;0;Newtown Ave & 23 St
0;0;0;0;0;0;0;0;0;7065;5945;0;Norfolk St & Broome St
0;0;0;0;0;0;0;0;0;832;643;0;Norman St & Wyckoff Ave
0;0;0;0;0;0;0;0;0;6165;4801;0;North Moore St & Greenwich St
0;0;0;0;0;0;0;0;0;1037;839;0;Nostrand Ave & Myrtle Ave
0;0;0;0;0;0;0;0;0;580;506;0;Ocean Pkwy & Church Ave
0;0;0;0;0;0;0;0;0;146;95;0;Ogden Ave & Merriam Ave
0;0;0;0;0;0;0;0;0;379;379;0;Ogden Ave & W 164 St
0;0;0;0;0;0;0;0;0;509;503;0;Ogden Ave & W 165 St
0;0;0;0;0;0;0;0;0;212;223;0;Old Broadway & W 133 St
0;0;0;0;0;0;0;0;0;2058;1533;0;Old Fulton St
0;0;0;0;0;0;0;0;0;2713;2474;0;Old Slip & South St
0;0;0;0;0;0;0;0;0;496;390;0;Onderdonk Ave & Dekalb Ave
0;0;0;0;0;0;0;0;0;316;222;0;Onderdonk Ave & Gates Ave
0;0;0;0;0;0;0;0;0;4068;3278;0;Orchard St & Grand St
0;0;0;0;0;0;0;0;0;704;482;0;Pacific St & Classon Ave
0;0;0;0;0;0;0;0;0;1320;1013;0;Pacific St & Nevins St
0;0;0;0;0;0;0;0;0;0;628;0;Pacific St & Nostrand Ave
0;0;0;0;0;0;0;0;0;0;13;0;Pacific St & Rochester Ave
0;0;0;0;0;0;0;0;0;0;57;0;Pacific St & Troy Ave
0;0;0;0;0;0;0;0;0;0;34;0;Pacific St & Utica Ave
0;0;0;0;0;0;0;0;0;2387;1974;0;Parade Pl & Crooke Ave
0;0;0;0;0;0;0;0;0;3438;3291;0;Park Ave & E 124 St
0;0;0;0;0;0;0;0;0;422;369;0;Park Ave & E 162 St
0;0;0;0;0;0;0;0;0;943;745;0;Park Ave & Marcus Garvey Blvd
0;0;0;0;0;0;0;0;0;711;509;0;Park Ave & St Edwards St
0;0;0;0;0;0;0;0;0;1562;1441;0;Park Cir & East Dr
0;0;0;0;0;0;0;0;0;0;2;0;Park Pl & Buffalo Ave
0;0;0;0;0;0;0;0;0;2104;1734;0;Park Pl & Church St
0;0;0;0;0;0;0;0;0;182;964;0;Park Pl & Franklin Ave
0;0;0;0;0;0;0;0;0;0;24;0;Park Pl & Utica Ave
0;0;0;0;0;0;0;0;0;246;185;0;Patchen Ave & Bainbridge St
0;0;0;0;0;0;0;0;0;115;145;0;Paul Ave & Mosholu Pkwy
0;0;0;0;0;0;0;0;0;228;257;0;Paul Ave & W 205 St
0;0;0;0;0;0;0;0;0;1693;0;0;Pearl St & Hanover Square
0;0;0;0;0;0;0;0;0;682;524;0;Pearl St & York St
0;0;0;0;0;0;0;0;0;2992;2161;0;Peck Slip & South St
0;0;0;0;0;0;0;0;0;4560;3887;0;Perry St & Bleecker St
0;0;0;0;0;0;0;0;0;5505;4548;0;Perry St & Greenwich Ave
0;0;0;0;0;0;0;0;0;483;237;0;Picnic Point
0;0;0;0;0;0;0;0;0;2295;0;0;Pier 40 - Hudson River Park
0;0;0;0;0;0;0;0;0;1270;1139;0;Pierrepont St & Monroe Pl
0;0;0;0;0;0;0;0;0;2936;3404;0;Pike St & E Broadway
0;0;0;0;0;0;0;0;0;1637;1388;0;Pike St & Monroe St
0;0;0;0;0;0;0;0;0;426;362;0;Pinehurst Ave & W 187 St
0;0;0;0;0;0;0;0;0;283;198;0;Pioneer St & Richards St
0;0;0;0;0;0;0;0;0;1007;562;0;Pioneer St & Van Brunt St
0;0;0;0;0;0;0;0;0;203;928;0;Pitt St & Stanton St
0;0;0;0;0;0;0;0;0;567;565;0;Plaza Dr & W 170 St
0;0;0;0;0;0;0;0;0;3488;2442;0;Plaza St East & Flatbush Ave
0;0;0;0;0;0;0;0;0;2551;2138;0;Plaza St West & Flatbush Ave
0;0;0;0;0;0;0;0;0;2622;2413;0;Pleasant Ave & E 116 St
0;0;0;0;0;0;0;0;0;901;783;0;Pleasant Ave & E 120 St
0;0;0;0;0;0;0;0;0;256;190;0;Popham Ave & W 174 St
0;0;0;0;0;0;0;0;0;880;719;0;Powers St & Olive St
0;0;0;0;0;0;0;0;0;1824;1373;0;President St & 4 Ave
0;0;0;0;0;0;0;0;0;1133;935;0;President St & Henry St
0;0;0;0;0;0;0;0;0;373;278;0;Prospect Ave & E 151 St
0;0;0;0;0;0;0;0;0;265;191;0;Prospect Ave & E 167 St
0;0;0;0;0;0;0;0;0;262;250;0;Prospect Ave & Greenwood Ave
0;0;0;0;0;0;0;0;0;208;175;0;Prospect Ave & Jennings St
0;0;0;0;0;0;0;0;0;318;389;0;Prospect Ave & Longwood Ave
0;0;0;0;0;0;0;0;0;326;269;0;Prospect Ave & Vanderbilt St
0;0;0;0;0;0;0;0;0;750;537;0;Prospect Park SW & 10 Ave
0;0;0;0;0;0;0;0;0;846;725;0;Prospect Park SW & 16 St
0;0;0;0;0;0;0;0;0;683;586;0;Prospect Park SW & Greenwood Ave
0;0;0;0;0;0;0;0;0;844;682;0;Prospect Park SW & Vanderbilt St
0;0;0;0;0;0;0;0;0;606;397;0;Prospect Park W & 20 St
0;0;0;0;0;0;0;0;0;2452;1859;0;Prospect Park West & 8 St
0;0;0;0;0;0;0;0;0;1342;1190;0;Prospect Pl & 6 Ave
0;0;0;0;0;0;0;0;0;0;649;0;Prospect Pl & Nostrand Ave
0;0;0;0;0;0;0;0;0;1679;1440;0;Prospect Pl & Underhill Ave
0;0;0;0;0;0;0;0;0;1249;1035;0;Pulaski St & Marcus Garvey Blvd
0;0;0;0;0;0;0;0;0;515;431;0;Putnam Ave & Knickerbocker Ave
0;0;0;0;0;0;0;0;0;735;0;0;Putnam Ave & Nostrand Ave
0;0;0;0;0;0;0;0;0;439;442;0;Putnam Ave & Ralph Ave
0;0;0;0;0;0;0;0;0;1127;966;0;Putnam Ave & Throop Ave
0;0;0;0;0;0;0;0;0;513;361;0;Putnam Ave & Wyckoff Ave
0;0;0;0;0;0;0;0;0;192;137;0;Queens Blvd & 56 St
0;0;0;0;0;0;0;0;0;4138;2378;0;Queens Plaza North & Crescent St
0;0;0;0;0;0;0;0;0;147;150;0;Railroad Ave & Kay Ave
0;0;0;0;0;0;0;0;0;0;159;0;Ralph Ave & Fulton St
0;0;0;0;0;0;0;0;0;2594;1945;0;Reade St & Broadway
0;0;0;0;0;0;0;0;0;378;361;0;Richards St & Delavan St
0;0;0;0;0;0;0;0;0;1519;1122;0;Richardson St & N Henry St
0;0;0;0;0;0;0;0;0;899;824;0;River Ave & E 151 St
0;0;0;0;0;0;0;0;0;246;227;0;River Ave & E 153 St
0;0;0;0;0;0;0;0;0;314;333;0;River Ave & McClellan St
0;0;0;0;0;0;0;0;0;1646;353;0;River Ter & Warren St
0;0;0;0;0;0;0;0;0;3811;3732;0;Riverside Blvd & W 67 St
0;0;0;0;0;0;0;0;0;258;354;0;Riverside Dr & Broadway
0;0;0;0;0;0;0;0;0;2263;1623;0;Riverside Dr & W 104 St
0;0;0;0;0;0;0;0;0;775;617;0;Riverside Dr & W 138 St
0;0;0;0;0;0;0;0;0;521;412;0;Riverside Dr & W 145 St
0;0;0;0;0;0;0;0;0;412;473;0;Riverside Dr & W 148 St
0;0;0;0;0;0;0;0;0;645;438;0;Riverside Dr & W 153 St
0;0;0;0;0;0;0;0;0;4132;3053;0;Riverside Dr & W 72 St
0;0;0;0;0;0;0;0;0;1433;1044;0;Riverside Dr & W 78 St
0;0;0;0;0;0;0;0;0;2965;2408;0;Riverside Dr & W 82 St
0;0;0;0;0;0;0;0;0;2071;1435;0;Riverside Dr & W 91 St
0;0;0;0;0;0;0;0;0;4232;3336;0;Rivington St & Chrystie St
0;0;0;0;0;0;0;0;0;5013;3648;0;Rivington St & Ridge St
0;0;0;0;0;0;0;0;0;903;529;0;Rockaway Ave & Bainbridge St
0;0;0;0;0;0;0;0;0;2614;2080;0;Roebling St & N 4 St
0;0;0;0;0;0;0;0;0;1505;1174;0;Rogers Ave & Sterling St
0;0;0;0;0;0;0;0;0;246;153;0;Rogers Pl & E 165 St
0;0;0;0;0;0;0;0;0;1567;1315;0;Roosevelt Island Tramway
0;0;0;0;0;0;0;0;0;2600;2067;0;Rutgers St & Henry St
0;0;0;0;0;0;0;0;0;190;157;0;Ryer Ave & E 182 St
0;0;0;0;0;0;0;0;0;4870;3728;0;S 3 St & Bedford Ave
0;0;0;0;0;0;0;0;0;2405;2088;0;S 4 St & Rodney St
0;0;0;0;0;0;0;0;0;5640;4039;0;S 4 St & Wythe Ave
0;0;0;0;0;0;0;0;0;4722;3464;0;S 5 Pl & S 5 St
0;0;0;0;0;0;0;0;0;1884;1657;0;S Portland Ave & Hanson Pl
0;0;0;0;0;0;0;0;0;2022;1413;0;Sands St & Jay St
0;0;0;0;0;0;0;0;0;1669;1512;0;Sands St Gate
0;0;0;0;0;0;0;0;0;0;66;0;Schenectady Ave & Prospect Pl
0;0;0;0;0;0;0;0;0;728;0;0;Schermerhorn St & Court St
0;0;0;0;0;0;0;0;0;1185;1731;0;Schermerhorn St & Court St (2)
0;0;0;0;0;0;0;0;0;2535;2736;0;Schermerhorn St & Hoyt St
0;0;0;0;0;0;0;0;0;2845;2174;0;Scholes St & Manhattan Ave
0;0;0;0;0;0;0;0;0;430;364;0;Seaman Ave & Beak St
0;0;0;0;0;0;0;0;0;340;253;0;Seaman Ave & Isham St
0;0;0;0;0;0;0;0;0;96;49;0;Sedgwick Ave & Hall of Fame Tce
0;0;0;0;0;0;0;0;0;82;69;0;Sedgwick Ave & W Burnside Ave
0;0;0;0;0;0;0;0;0;218;174;0;Sedgwick Ave & W Tremont Ave
0;0;0;0;0;0;0;0;0;121;53;0;Seneca Ave & Irvine St
0;0;0;0;0;0;0;0;0;439;409;0;Shakespeare Ave & W 169 St
0;0;0;0;0;0;0;0;0;1023;767;0;Sharon St & Olive St
0;0;0;0;0;0;0;0;0;829;584;0;Sheridan Ave & E 168 St
0;0;0;0;0;0;0;0;0;319;276;0;Sheridan Ave & E 172 St
0;0;0;0;0;0;0;0;0;805;635;0;Sherman Ave & E 166 St
0;0;0;0;0;0;0;0;0;319;218;0;Sherman Ave & Thayer St
0;0;0;0;0;0;0;0;0;630;424;0;Shore Blvd & Astoria Park
0;0;0;0;0;0;0;0;0;604;458;0;Sigourney St & Columbia St
0;0;0;0;0;0;0;0;0;537;516;0;Skillman Ave & 43 Ave
0;0;0;0;0;0;0;0;0;219;176;0;Skillman Ave & 54 St
0;0;0;0;0;0;0;0;0;118;178;0;Skillman Ave & Honeywell St
0;0;0;0;0;0;0;0;0;1535;1229;0;Smith St & 3 St
0;0;0;0;0;0;0;0;0;1554;1221;0;Smith St & 9 St
0;0;0;0;0;0;0;0;0;918;502;0;Soissons Landing
0;0;0;0;0;0;0;0;0;91;121;0;Somers St & Broadway
0;0;0;0;0;0;0;0;0;44;159;0;Somers St & Rockaway Ave
0;0;0;0;0;0;0;0;0;292;272;0;South St & Broad St
0;0;0;0;0;0;0;0;0;3081;2044;0;South St & Gouverneur Ln
0;0;0;0;0;0;0;0;0;2031;1542;0;South St & Pike St
0;0;0;0;0;0;0;0;0;2750;2057;0;South St & Whitehall St
0;0;0;0;0;0;0;0;0;206;171;0;Southern Blvd & Avenue St. John
0;0;0;0;0;0;0;0;0;124;120;0;Southern Blvd & E 142 St
0;0;0;0;0;0;0;0;0;705;566;0;Southern Blvd & E 149 St
0;0;0;0;0;0;0;0;0;161;135;0;Southern Blvd & E 172 St
0;0;0;0;0;0;0;0;0;499;421;0;Southern Blvd & E 174 St
0;0;0;0;0;0;0;0;0;590;386;0;Southern Blvd & E 175 St
0;0;0;0;0;0;0;0;0;167;114;0;Southern Blvd & Tiffany St
0;0;0;0;0;0;0;0;0;744;446;0;Southpoint Park
0;0;0;0;0;0;0;0;0;4898;3614;0;Spring St & Hudson St
0;0;0;0;0;0;0;0;0;1391;904;0;Spruce St & Gold St
0;0;0;0;0;0;0;0;0;3155;2627;0;Spruce St & Nassau St
0;0;0;0;0;0;0;0;0;454;398;0;St Ann's Ave & Westchester Ave
0;0;0;0;0;0;0;0;0;2850;2297;0;St James Pl & Oliver St
0;0;0;0;0;0;0;0;0;1488;1257;0;St James Pl & Pearl St
0;0;0;0;0;0;0;0;0;0;46;0;St Johns Pl & Utica Ave
0;0;0;0;0;0;0;0;0;1910;1489;0;St Johns Pl & Washington Ave
0;0;0;0;0;0;0;0;0;0;1;0;St Marks Ave & Ralph Ave
0;0;0;0;0;0;0;0;0;0;25;0;St Marks Ave & Rochester Ave
0;0;0;0;0;0;0;0;0;4222;4111;0;St Marks Pl & 1 Ave
0;0;0;0;0;0;0;0;0;6779;5551;0;St Marks Pl & 2 Ave
0;0;0;0;0;0;0;0;0;1470;1048;0;St Marks Pl & 4 Ave
0;0;0;0;0;0;0;0;0;473;501;0;St Mary's St & Jackson Ave
0;0;0;0;0;0;0;0;0;3052;2396;0;St Nicholas Ave & Manhattan Ave
0;0;0;0;0;0;0;0;0;1457;1092;0;St Nicholas Ave & W 134 St
0;0;0;0;0;0;0;0;0;778;598;0;St Nicholas Ave & W 137 St
0;0;0;0;0;0;0;0;0;677;549;0;St Nicholas Ave & W 150 St
0;0;0;0;0;0;0;0;0;386;294;0;St. Ann's Av & Bruckner Blvd
0;0;0;0;0;0;0;0;0;284;291;0;St. Ann's Ave & E 144 St
0;0;0;0;0;0;0;0;0;0;169;0;St. Johns Pl & Kingston Ave
0;0;0;0;0;0;0;0;0;3170;2464;0;St. Nicholas Ave & W 126 St
0;0;0;0;0;0;0;0;0;352;330;0;St. Nicholas Ave & W 155 St
0;0;0;0;0;0;0;0;0;408;246;0;St. Nicholas Ave & W 157 St
0;0;0;0;0;0;0;0;0;634;755;0;St. Nicholas Terrace & Convent Ave
0;0;0;0;0;0;0;0;0;974;572;0;Stagg St & Morgan Ave
0;0;0;0;0;0;0;0;0;2804;1993;0;Stagg St & Union Ave
0;0;0;0;0;0;0;0;0;560;473;0;Stanhope St & Fairview Ave
0;0;0;0;0;0;0;0;0;4451;3760;0;Stanton St & Chrystie St
0;0;0;0;0;0;0;0;0;1578;1426;0;Stanton St & Mangin St
0;0;0;0;0;0;0;0;0;4028;3178;0;Stanton St & Norfolk St
0;0;0;0;0;0;0;0;0;2002;1539;0;State St & Smith St
0;0;0;0;0;0;0;0;0;138;126;0;Steinway St & 19 Ave
0;0;0;0;0;0;0;0;0;815;803;0;Steinway St & 21 Ave
0;0;0;0;0;0;0;0;0;641;613;0;Steinway St & 23 Ave
0;0;0;0;0;0;0;0;0;1465;1264;0;Steinway St & 28 Ave
0;0;0;0;0;0;0;0;0;2118;2042;0;Steinway St & Broadway
0;0;0;0;0;0;0;0;0;547;574;0;Steinway St & Ditmars Blvd
0;0;0;0;0;0;0;0;0;175;168;0;Stephen St & Seneca Ave
0;0;0;0;0;0;0;0;0;1542;1196;0;Sterling Pl & 5 Ave
0;0;0;0;0;0;0;0;0;2354;1365;0;Sterling Pl & Bedford Ave
0;0;0;0;0;0;0;0;0;0;298;0;Sterling Pl & New York Ave
0;0;0;0;0;0;0;0;0;0;6;0;Sterling Pl & Schenectady Ave
0;0;0;0;0;0;0;0;0;998;802;0;Sterling St & Bedford Ave
0;0;0;0;0;0;0;0;0;565;423;0;Stewart Ave & Johnson Ave
0;0;0;0;0;0;0;0;0;1265;1027;0;Stockholm St & Wilson Ave
0;0;0;0;0;0;0;0;0;456;445;0;Stuyvesant Ave & Gates Ave
0;0;0;0;0;0;0;0;0;0;163;0;Stuyvesant Ave & Hart St
0;0;0;0;0;0;0;0;0;429;271;0;Stuyvesant Walk & 1 Av Loop
0;0;0;0;0;0;0;0;0;6472;5094;0;Suffolk St & Stanton St
0;0;0;0;0;0;0;0;0;391;297;0;Sullivan Pl & Bedford Ave
0;0;0;0;0;0;0;0;0;664;535;0;Sullivan Pl & Franklin Ave
0;0;0;0;0;0;0;0;0;5769;4303;0;Sullivan St & Washington Sq
0;0;0;0;0;0;0;0;0;289;217;0;Sumpter St & Fulton St
0;0;0;0;0;0;0;0;0;529;315;0;Sunken Meadow Comfort Station
0;0;0;0;0;0;0;0;0;1452;1024;0;Suydam St & Broadway
0;0;0;0;0;0;0;0;0;1534;1125;0;Suydam St & Knickerbocker Ave
0;0;0;0;0;0;0;0;0;458;373;0;Suydam St & St. Nicholas Ave
0;0;0;0;0;0;0;0;0;62;173;0;Thomas S. Boyland St & Fulton St
0;0;0;0;0;0;0;0;0;137;177;0;Thomas S. Boyland St & Macon St
0;0;0;0;0;0;0;0;0;53;160;0;Thomas S. Boyland St & Marion St
0;0;0;0;0;0;0;0;0;5702;4402;0;Thompson St & Bleecker St
0;0;0;0;0;0;0;0;0;849;704;0;Throop Ave & Myrtle Ave
0;0;0;0;0;0;0;0;0;346;309;0;Tiebout Ave & E 184 St
0;0;0;0;0;0;0;0;0;531;486;0;Tiebout Ave & E Fordham Road
0;0;0;0;0;0;0;0;0;488;355;0;Tinton Ave & E 165 St
0;0;0;0;0;0;0;0;0;881;285;0;Tompkins Ave & Hopkins St
0;0;0;0;0;0;0;0;0;77;198;0;Townsend Ave & E 175 St
0;0;0;0;0;0;0;0;0;0;48;0;Troy Ave & Sterling Pl
0;0;0;0;0;0;0;0;0;1566;1179;0;Underhill Ave & Lincoln Pl
0;0;0;0;0;0;0;0;0;784;0;0;Underhill Ave & Pacific St
0;0;0;0;0;0;0;0;0;193;203;0;Union Ave & E 169 St
0;0;0;0;0;0;0;0;0;1463;1098;0;Union Ave & Jackson St
0;0;0;0;0;0;0;0;0;2394;1956;0;Union Ave & N 12 St
0;0;0;0;0;0;0;0;0;875;910;0;Union Ave & Wallabout St
0;0;0;0;0;0;0;0;0;1683;1383;0;Union St & 4 Ave
0;0;0;0;0;0;0;0;0;1315;1113;0;Union St & Bedford Ave
0;0;0;0;0;0;0;0;0;1087;847;0;Union St & Nevins St
0;0;0;0;0;0;0;0;0;173;132;0;University Ave & Brandt Pl
0;0;0;0;0;0;0;0;0;344;242;0;University Ave & Macombs Rd
0;0;0;0;0;0;0;0;0;237;175;0;University Ave & W 168 St
0;0;0;0;0;0;0;0;0;258;208;0;University Ave & W Burnside Ave
0;0;0;0;0;0;0;0;0;11348;8221;0;University Pl & E 14 St
0;0;0;0;0;0;0;0;0;5929;4748;0;University Pl & E 8 St
0;0;0;0;0;0;0;0;0;328;259;0;Valentine Ave & E 181 St
0;0;0;0;0;0;0;0;0;285;227;0;Valentine Ave & E 183 St
0;0;0;0;0;0;0;0;0;1037;819;0;Van Brunt St & Van Dyke St
0;0;0;0;0;0;0;0;0;1169;961;0;Van Brunt St & Wolcott St
0;0;0;0;0;0;0;0;0;683;527;0;Van Buren St & Broadway
0;0;0;0;0;0;0;0;0;273;219;0;Van Dam St & Greenpoint Ave
0;0;0;0;0;0;0;0;0;48;156;0;Van Sinderen Ave & Atlantic Ave
0;0;0;0;0;0;0;0;0;517;258;0;Van Sinderen Ave & Truxton St
0;0;0;0;0;0;0;0;0;985;764;0;Vernon Blvd & 10 St
0;0;0;0;0;0;0;0;0;923;844;0;Vernon Blvd & 31 Ave
0;0;0;0;0;0;0;0;0;3;0;0;Vernon Blvd & 41 Rd
0;0;0;0;0;0;0;0;0;1267;813;0;Vernon Blvd & 47 Rd
0;0;0;0;0;0;0;0;0;3338;2444;0;Vernon Blvd & 50 Ave
0;0;0;0;0;0;0;0;0;0;201;0;Vernon Blvd & Queens Plaza S
0;0;0;0;0;0;0;0;0;1116;700;0;Verona Pl & Fulton St
